"ACTUAL,C,1","CHEFLIEU,C,1","CDC,C,1","RANG,C,1","REG,C,2","DEP,C,3","COM,C,3","AR,C,1","CT,C,2","MODIF,C,1","POLE,C,5","TNCC,C,1","ARTMAJ,C,5","NCC,C,70","ARTMIN,C,5","NCCENR,C,70","ARTICLCT,C,5","NCCCT,C,70","MOD,C,3","MANIP,C,1"
6,,,,84,43,255,,,1,43090,0,,VAZEILLES-PRES-SAUGUES,,Vazeilles-près-Saugues,,,331,S
6,,,,84,43,255,,,1,43090,0,,VAZEILLES-PRES-SAUGUES,,Vazeilles-près-Saugues,,,420,M
1,0,0,,84,43,256,1,07,1,,0,,VENTEUGES,,Venteuges,,Gorges de l'Allier-Gévaudan,420,M
6,,,,52,44,004,,,1,44163,1,,ANETZ,,Anetz,,,331,S
1,0,0,,52,44,005,3,20,0,,0,,CHAUMES-EN-RETZ,,Chaumes-en-Retz,,Pornic,341,M
1,0,0,,52,44,005,3,20,0,,0,,CHAUMES-EN-RETZ,,Chaumes-en-Retz,,Pornic,341,M
1,0,0,,52,44,005,3,20,0,,0,,CHAUMES-EN-RETZ,,Chaumes-en-Retz,,Pornic,331,S
6,,,,52,44,008,,,1,44029,0,,BARBECHAT,,Barbechat,,,331,S
6,,,,52,44,011,,,1,44213,0,,BELLIGNE,,Belligné,,,331,S
1,0,0,,52,44,021,3,10,0,,0,,VILLENEUVE-EN-RETZ,,Villeneuve-en-Retz,,Machecoul,341,M
1,0,0,,52,44,021,3,10,0,,0,,VILLENEUVE-EN-RETZ,,Villeneuve-en-Retz,,Machecoul,341,M
1,0,0,,52,44,021,3,10,0,,0,,VILLENEUVE-EN-RETZ,,Villeneuve-en-Retz,,Machecoul,331,S
1,0,0,,52,44,029,2,30,0,,0,,DIVATTE-SUR-LOIRE,,Divatte-sur-Loire,,Vallet,341,M
1,0,0,,52,44,029,2,30,0,,0,,DIVATTE-SUR-LOIRE,,Divatte-sur-Loire,,Vallet,341,M
1,0,0,,52,44,029,2,30,0,,0,,DIVATTE-SUR-LOIRE,,Divatte-sur-Loire,,Vallet,331,S
6,,,,52,44,034,,,1,44213,3,(LA),CHAPELLE-SAINT-SAUVEUR,(La),Chapelle-Saint-Sauveur,,,331,S
6,,,,52,44,040,,,1,44005,0,,CHEMERE,,Chéméré,,,331,S
1,0,0,,52,49,067,4,21,1,,0,,CHENILLE-CHAMPTEUSSE,,Chenillé-Champteussé,,Tiercé,341,M
1,0,0,,52,49,067,4,21,1,,0,,CHENILLE-CHAMPTEUSSE,,Chenillé-Champteussé,,Tiercé,341,M
1,0,0,,52,49,067,4,21,1,,0,,CHENILLE-CHAMPTEUSSE,,Chenillé-Champteussé,,Tiercé,331,S
1,0,0,,52,49,069,2,16,0,,1,,OREE D'ANJOU,,Orée d'Anjou,(La),Pommeraye,341,M
1,0,0,,52,49,069,2,16,0,,1,,OREE D'ANJOU,,Orée d'Anjou,(La),Pommeraye,341,M
1,0,0,,52,49,069,2,16,0,,1,,OREE D'ANJOU,,Orée d'Anjou,(La),Pommeraye,341,M
1,0,0,,52,49,069,2,16,0,,1,,OREE D'ANJOU,,Orée d'Anjou,(La),Pommeraye,341,M
1,0,0,,52,49,069,2,16,0,,1,,OREE D'ANJOU,,Orée d'Anjou,(La),Pommeraye,341,M
1,0,0,,52,49,069,2,16,0,,1,,OREE D'ANJOU,,Orée d'Anjou,(La),Pommeraye,341,M
1,0,0,,52,49,069,2,16,0,,1,,OREE D'ANJOU,,Orée d'Anjou,(La),Pommeraye,341,M
1,0,0,,52,49,069,2,16,0,,1,,OREE D'ANJOU,,Orée d'Anjou,(La),Pommeraye,341,M
1,0,0,,52,49,069,2,16,0,,1,,OREE D'ANJOU,,Orée d'Anjou,(La),Pommeraye,341,M
1,0,0,,52,49,069,2,16,0,,1,,OREE D'ANJOU,,Orée d'Anjou,(La),Pommeraye,331,S
6,,,,52,49,071,,,1,49092,0,,CHANZEAUX,,Chanzeaux,,,421,M
6,,,,52,49,071,,,1,49092,0,,CHANZEAUX,,Chanzeaux,,,331,S
6,,,,52,49,072,,,1,49023,3,(LA),CHAPELLE-DU-GENET,(La),Chapelle-du-Genêt,,,331,S
6,,,,52,49,074,,,1,49092,3,(LA),CHAPELLE-ROUSSELIN,(La),Chapelle-Rousselin,,,331,S
6,,,,52,49,075,,,1,49244,3,(LA),CHAPELLE-SAINT-FLORENT,(La),Chapelle-Saint-Florent,,,331,S
6,,,,52,49,079,,,1,49018,0,,CHARTRENE,,Chartrené,,,331,S
6,,,,52,49,083,,,1,49218,0,,CHAUDRON-EN-MAUGES,,Chaudron-en-Mauges,,,331,S
6,,,,52,49,084,,,1,49163,0,,CHAUMONT-D'ANJOU,,Chaumont-d'Anjou,,,331,S
6,,,,52,49,085,,,1,49218,3,(LA),CHAUSSAIRE,(La),Chaussaire,,,331,S
1,1,0,,52,49,092,2,11,1,,0,,CHEMILLE-EN-ANJOU,,Chemillé-en-Anjou,,Chemillé-Melay,341,M
1,0,0,,44,67,039,2,03,0,,0,,BILWISHEIM,,Bilwisheim,,Brumath,420,M
6,,,,27,58,167,,,1,58026,0,,MICHAUGUES,,Michaugues,,,331,S
3,,,,28,61,042,,,1,61345,0,,BELLOU-SUR-HUISNE,,Bellou-sur-Huisne,,,311,S
6,,,,28,61,045,,,1,61491,0,,BIVILLIERS,,Bivilliers,,,331,S
6,,,,28,61,047,,,1,61167,0,,BOCQUENCE,,Bocquencé,,,331,S
1,0,0,,28,61,050,3,08,0,,0,,COUR-MAUGIS SUR HUISNE,,Cour-Maugis sur Huisne,,Bretoncelles,321,M
1,0,0,,28,61,050,3,08,0,,0,,COUR-MAUGIS SUR HUISNE,,Cour-Maugis sur Huisne,,Bretoncelles,321,M
1,0,0,,28,61,050,3,08,0,,0,,COUR-MAUGIS SUR HUISNE,,Cour-Maugis sur Huisne,,Bretoncelles,321,M
1,0,0,,28,61,050,3,08,0,,0,,COUR-MAUGIS SUR HUISNE,,Cour-Maugis sur Huisne,,Bretoncelles,321,M
1,0,0,,28,61,050,3,08,0,,0,,COUR-MAUGIS SUR HUISNE,,Cour-Maugis sur Huisne,,Bretoncelles,311,S
6,,,,28,61,058,,,1,61007,0,,BREEL,,Bréel,,,331,S
6,,,,28,61,059,,,1,61491,0,,BRESOLETTES,,Bresolettes,,,331,S
6,,,,28,61,065,,,1,61491,0,,BUBERTRE,,Bubertré,,,331,S
6,,,,28,61,073,,,1,61007,3,(LA),CARNEILLE,(La),Carneille,,,331,S
1,0,0,,28,61,081,1,19,0,,0,,CHAILLOUE,,Chailloué,,Sées,341,M
1,0,0,,28,61,081,1,19,0,,0,,CHAILLOUE,,Chailloué,,Sées,341,M
1,0,0,,28,61,081,1,19,0,,0,,CHAILLOUE,,Chailloué,,Sées,341,M
1,0,0,,28,61,081,1,19,0,,0,,CHAILLOUE,,Chailloué,,Sées,331,S
6,,,,28,61,090,,,1,61491,0,,CHAMPS,,Champs,,,331,S
1,0,0,,28,61,096,1,07,1,,0,,RIVES D'ANDAINE,,Rives d'Andaine,,Bagnoles-de-l'Orne,341,M
1,0,0,,28,61,096,1,07,1,,0,,RIVES D'ANDAINE,,Rives d'Andaine,,Bagnoles-de-l'Orne,341,M
1,0,0,,28,61,096,1,07,1,,0,,RIVES D'ANDAINE,,Rives d'Andaine,,Bagnoles-de-l'Orne,341,M
1,0,0,,28,61,096,1,07,1,,0,,RIVES D'ANDAINE,,Rives d'Andaine,,Bagnoles-de-l'Orne,341,M
1,0,0,,28,61,096,1,07,1,,0,,RIVES D'ANDAINE,,Rives d'Andaine,,Bagnoles-de-l'Orne,331,S
6,,,,28,61,106,,,1,61339,0,,CHENEDOUIT,,Chênedouit,,,331,S
6,,,,28,61,109,,,1,61292,0,,CLAIREFOUGERE,,Clairefougère,,,331,S
6,,,,28,61,112,,,1,61309,0,,COLONARD-CORUBERT,,Colonard-Corubert,,,331,S
6,,,,28,61,115,,,1,61116,0,,CONDEAU,,Condeau,,,331,S
1,0,0,,28,61,116,3,08,0,,0,,SABLONS SUR HUISNE,,Sablons sur Huisne,,Bretoncelles,341,M
1,0,0,,28,61,116,3,08,0,,0,,SABLONS SUR HUISNE,,Sablons sur Huisne,,Bretoncelles,341,M
1,0,0,,28,61,116,3,08,0,,0,,SABLONS SUR HUISNE,,Sablons sur Huisne,,Bretoncelles,341,M
1,0,0,,28,61,116,3,08,0,,0,,SABLONS SUR HUISNE,,Sablons sur Huisne,,Bretoncelles,331,S
6,,,,28,61,125,,,1,61116,0,,COULONGES-LES-SABLONS,,Coulonges-les-Sablons,,,331,S
6,,,,28,61,127,,,1,61153,3,(LA),COURBE,(La),Courbe,,,331,S
3,,,,28,61,128,,,1,61050,0,,COURCERAULT,,Courcerault,,,311,S
6,,,,28,61,135,,,1,61096,0,,COUTERNE,,Couterne,,,331,S
6,,,,28,61,136,,,1,61167,0,,COUVAINS,,Couvains,,,331,S
6,,,,28,61,136,,,1,61167,0,,COUVAINS,,Couvains,,,320,M
6,,,,28,61,144,,,1,61309,0,,DANCE,,Dancé,,,331,S
3,,,,84,63,361,,,1,63103,0,,SAINT-HIPPOLYTE,,Saint-Hippolyte,,,350,M
6,,,,44,67,041,,,1,67004,0,,BIRKENWALD,,Birkenwald,,,331,S
1,0,0,,44,67,043,8,15,0,,0,,BISCHHEIM,,Bischheim,,Schiltigheim,420,M
1,0,0,,44,67,049,8,09,0,,0,,BLAESHEIM,,Blaesheim,,Lingolsheim,420,M
1,0,0,,44,67,057,4,02,1,,0,,BOSSELSHAUSEN,,Bosselshausen,,Bouxwiller,210,A
1,0,0,,44,67,058,4,02,0,,0,,BOSSENDORF,,Bossendorf,,Bouxwiller,420,M
1,0,0,,44,67,065,8,09,0,,0,,BREUSCHWICKERSHEIM,,Breuschwickersheim,,Lingolsheim,420,M
1,1,0,,44,67,067,2,03,0,,0,,BRUMATH,,Brumath,,Brumath,420,M
1,0,0,,44,67,069,2,23,0,,0,,BUHL,,Buhl,,Wissembourg,420,M
1,0,0,,44,67,074,2,23,1,,0,,CLEEBOURG,,Cleebourg,,Wissembourg,420,M
1,0,0,,44,67,075,2,23,0,,0,,CLIMBACH,,Climbach,,Wissembourg,420,M
1,0,0,,44,67,078,3,14,0,,0,,CRASTATT,,Crastatt,,Saverne,420,M
1,0,0,,44,67,079,2,23,0,,0,,CROETTWILLER,,Croettwiller,,Wissembourg,420,M
1,0,0,,44,67,093,2,13,0,,0,,DIEFFENBACH-LES-WOERTH,,Dieffenbach-lès-Woerth,,Reichshoffen,420,M
1,0,0,,44,67,097,4,02,0,,0,,DINGSHEIM,,Dingsheim,,Bouxwiller,420,M
1,0,0,,44,67,098,3,11,1,,0,,DINSHEIM-SUR-BRUCHE,,Dinsheim-sur-Bruche,,Mutzig,100,M
1,0,0,,44,67,100,2,03,0,,0,,DONNENHEIM,,Donnenheim,,Brumath,420,M
1,0,0,,44,67,102,4,02,0,,0,,DOSSENHEIM-KOCHERSBERG,,Dossenheim-Kochersberg,,Bouxwiller,420,M
1,0,0,,44,67,104,2,23,1,,0,,DRACHENBRONN-BIRLENBACH,,Drachenbronn-Birlenbach,,Wissembourg,420,M
1,0,0,,44,67,107,4,02,0,,0,,DUNTZENHEIM,,Duntzenheim,,Bouxwiller,420,M
1,0,0,,44,67,108,3,10,1,,0,,DUPPIGHEIM,,Duppigheim,,Molsheim,420,M
1,0,0,,44,67,109,4,02,0,,0,,DURNINGEN,,Durningen,,Bouxwiller,420,M
1,0,0,,44,67,110,2,13,0,,0,,DURRENBACH,,Durrenbach,,Reichshoffen,420,M
1,0,0,,44,67,113,2,23,0,,1,,EBERBACH-SELTZ,,Eberbach-Seltz,,Wissembourg,420,M
1,0,0,,44,67,118,8,06,0,,1,,ECKBOLSHEIM,,Eckbolsheim,,Hoenheim,420,M
1,0,0,,44,67,119,8,03,0,,1,,ECKWERSHEIM,,Eckwersheim,,Brumath,420,M
1,0,0,,44,67,122,3,14,1,,0,,WANGENBOURG-ENGENTHAL,,Wangenbourg-Engenthal,,Saverne,360,M
1,0,0,,44,67,124,8,09,0,,1,,ENTZHEIM,,Entzheim,,Lingolsheim,420,M
1,0,0,,44,67,131,8,07,0,,1,,ESCHAU,,Eschau,,Illkirch-Graffenstaden,420,M
1,0,0,,44,67,132,2,13,0,,1,,ESCHBACH,,Eschbach,,Reichshoffen,420,M
1,0,0,,44,67,135,4,02,0,,1,,ETTENDORF,,Ettendorf,,Bouxwiller,420,M
1,0,0,,44,67,137,8,09,0,,0,,FEGERSHEIM,,Fegersheim,,Lingolsheim,420,M
1,0,0,,44,67,138,4,02,0,,0,,FESSENHEIM-LE-BAS,,Fessenheim-le-Bas,,Bouxwiller,420,M
1,0,0,,44,67,141,2,13,0,,0,,FORSTHEIM,,Forstheim,,Reichshoffen,420,M
1,0,0,,44,67,145,4,14,0,,0,,FRIEDOLSHEIM,,Friedolsheim,,Saverne,420,M
1,0,0,,27,58,248,4,15,1,,0,,SAINT-LAURENT-L'ABBAYE,,Saint-Laurent-l'Abbaye,,Pouilly-sur-Loire,100,M
1,1,0,,28,61,145,1,11,0,,0,,DOMFRONT EN POIRAIE,,Domfront en Poiraie,,Domfront,341,M
1,1,0,,28,61,145,1,11,0,,0,,DOMFRONT EN POIRAIE,,Domfront en Poiraie,,Domfront,341,M
1,1,0,,28,61,145,1,11,0,,0,,DOMFRONT EN POIRAIE,,Domfront en Poiraie,,Domfront,341,M
1,1,0,,28,61,145,1,11,0,,0,,DOMFRONT EN POIRAIE,,Domfront en Poiraie,,Domfront,331,S
3,,,,28,61,147,,,1,61345,0,,DORCEAU,,Dorceau,,,311,S
1,0,0,,28,61,153,2,15,0,,1,,ECOUCHE-LES-VALLEES,,Écouché-les-Vallées,,Magny-le-Désert,341,M
1,0,0,,28,61,153,2,15,0,,1,,ECOUCHE-LES-VALLEES,,Écouché-les-Vallées,,Magny-le-Désert,341,M
1,0,0,,28,61,153,2,15,0,,1,,ECOUCHE-LES-VALLEES,,Écouché-les-Vallées,,Magny-le-Désert,341,M
1,0,0,,28,61,153,2,15,0,,1,,ECOUCHE-LES-VALLEES,,Écouché-les-Vallées,,Magny-le-Désert,341,M
1,0,0,,28,61,153,2,15,0,,1,,ECOUCHE-LES-VALLEES,,Écouché-les-Vallées,,Magny-le-Désert,341,M
1,0,0,,28,61,153,2,15,0,,1,,ECOUCHE-LES-VALLEES,,Écouché-les-Vallées,,Magny-le-Désert,341,M
1,0,0,,28,61,153,2,15,0,,1,,ECOUCHE-LES-VALLEES,,Écouché-les-Vallées,,Magny-le-Désert,331,S
6,,,,28,61,155,,,1,61324,5,(L'),EPINAY-LE-COMTE,(L'),Épinay-le-Comte,,,331,S
1,0,0,,28,61,167,2,18,0,,3,(LA),FERTE-EN-OUCHE,(La),Ferté-en-Ouche,,Rai,341,M
1,0,0,,28,61,167,2,18,0,,3,(LA),FERTE-EN-OUCHE,(La),Ferté-en-Ouche,,Rai,341,M
1,0,0,,28,61,167,2,18,0,,3,(LA),FERTE-EN-OUCHE,(La),Ferté-en-Ouche,,Rai,341,M
1,0,0,,44,88,377,2,04,1,,0,,REGNEVELLE,,Regnévelle,,Darney,420,M
1,0,0,,44,88,381,2,04,1,,0,,RELANGES,,Relanges,,Darney,420,M
1,0,0,,44,88,411,2,04,1,,0,,SAINT-BASLEMONT,,Saint-Baslemont,,Darney,420,M
1,2,1,3,44,88,413,3,99,1,,0,,SAINT-DIE-DES-VOSGES,,Saint-Dié-des-Vosges,,Canton non précisé,100,M
1,0,0,,44,88,441,2,04,1,,0,,SANS-VALLOIS,,Sans-Vallois,,Darney,420,M
1,0,0,,44,88,452,2,04,1,,0,,SENONGES,,Senonges,,Darney,420,M
1,0,0,,44,88,465,1,08,0,,0,,CAPAVENIR VOSGES,,Capavenir Vosges,,Golbey,341,M
1,0,0,,44,88,465,1,08,0,,0,,CAPAVENIR VOSGES,,Capavenir Vosges,,Golbey,341,M
1,0,0,,44,88,465,1,08,0,,0,,CAPAVENIR VOSGES,,Capavenir Vosges,,Golbey,341,M
1,0,0,,44,88,465,1,08,0,,0,,CAPAVENIR VOSGES,,Capavenir Vosges,,Golbey,331,S
9,2,1,4,28,50,129,2,06,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-1,341,M
9,2,1,4,28,50,129,2,06,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-1,341,M
9,2,1,4,28,50,129,2,06,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-1,341,M
9,2,1,4,28,50,129,2,06,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-1,341,M
9,2,1,4,28,50,129,2,06,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-1,341,M
9,2,1,4,28,50,129,2,06,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-1,331,S
9,2,1,4,28,50,129,2,06,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-1,320,M
9,2,1,4,28,50,129,2,06,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-1,110,M
9,2,1,4,28,50,129,2,07,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-2,341,M
9,2,1,4,28,50,129,2,07,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-2,341,M
9,2,1,4,28,50,129,2,07,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-2,341,M
9,2,1,4,28,50,129,2,07,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-2,341,M
9,2,1,4,28,50,129,2,07,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-2,341,M
9,2,1,4,28,50,129,2,07,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-2,331,S
9,2,1,4,28,50,129,2,07,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-2,320,M
9,2,1,4,28,50,129,2,07,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-2,110,M
9,2,1,4,28,50,129,2,08,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-3,341,M
9,2,1,4,28,50,129,2,08,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-3,341,M
9,2,1,4,28,50,129,2,08,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-3,341,M
9,2,1,4,28,50,129,2,08,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-3,341,M
9,2,1,4,28,50,129,2,08,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-3,341,M
9,2,1,4,28,50,129,2,08,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-3,331,S
9,2,1,4,28,50,129,2,08,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-3,320,M
9,2,1,4,28,50,129,2,08,0,,0,,CHERBOURG-EN-COTENTIN,,Cherbourg-en-Cotentin,,Cherbourg-Octeville-3,110,M
1,0,0,,44,88,491,2,04,1,,4,(LES),VALLOIS,(Les),Vallois,,Darney,420,M
1,0,0,,44,88,517,2,04,1,,0,,VIVIERS-LE-GRAS,,Viviers-le-Gras,,Darney,420,M
9,2,1,4,32,59,183,4,16,0,,0,,DUNKERQUE,,Dunkerque,,Dunkerque-1,340,M
9,2,1,4,32,59,183,4,16,0,,0,,DUNKERQUE,,Dunkerque,,Dunkerque-1,340,M
9,2,1,4,32,59,183,4,17,0,,0,,DUNKERQUE,,Dunkerque,,Dunkerque-2,340,M
9,2,1,4,32,59,183,4,17,0,,0,,DUNKERQUE,,Dunkerque,,Dunkerque-2,340,M
9,2,1,4,32,59,183,4,20,0,,0,,DUNKERQUE,,Dunkerque,,Grande-Synthe,340,M
9,2,1,4,32,59,183,4,20,0,,0,,DUNKERQUE,,Dunkerque,,Grande-Synthe,340,M
9,4,1,7,32,59,350,5,23,0,,0,,LILLE,,Lille,,Lille-1,340,M
9,4,1,7,32,59,350,5,24,0,,0,,LILLE,,Lille,,Lille-2,340,M
9,4,1,7,32,59,350,5,25,0,,0,,LILLE,,Lille,,Lille-3,340,M
9,4,1,7,32,59,350,5,26,0,,0,,LILLE,,Lille,,Lille-4,340,M
9,4,1,7,32,59,350,5,27,0,,0,,LILLE,,Lille,,Lille-5,340,M
9,4,1,7,32,59,350,5,28,0,,0,,LILLE,,Lille,,Lille-6,340,M
3,,,,53,22,382,,,1,22190,0,,TRIGAVOU,,Trigavou,,,350,M
1,0,0,,53,22,391,1,02,1,,1,,YVIGNAC-LA-TOUR,,Yvignac-la-Tour,,Broons,100,M
1,0,0,,84,26,052,2,03,1,,0,,BONLIEU-SUR-ROUBION,,Bonlieu-sur-Roubion,,Dieulefit,420,M
1,0,0,,84,26,078,2,03,1,,0,,CHAROLS,,Charols,,Dieulefit,420,M
1,0,0,,84,26,085,2,09,1,,0,,CHATEAUNEUF-DU-RHONE,,Châteauneuf-du-Rhône,,Montélimar-2,420,M
1,0,0,,84,26,091,2,10,1,,0,,CHAUVAC-LAUX-MONTAUX,,Chauvac-Laux-Montaux,,Nyons et Baronnies,320,M
1,0,0,,84,26,091,2,10,1,,0,,CHAUVAC-LAUX-MONTAUX,,Chauvac-Laux-Montaux,,Nyons et Baronnies,110,M
1,0,0,,84,26,095,2,03,1,,0,,CLEON-D'ANDRAN,,Cléon-d'Andran,,Dieulefit,420,M
1,0,0,,84,26,101,2,03,1,,0,,COMPS,,Comps,,Dieulefit,420,M
1,0,0,,84,26,102,2,03,1,,0,,CONDILLAC,,Condillac,,Dieulefit,420,M
1,0,0,,84,26,106,2,08,1,,3,(LA),COUCOURDE,(La),Coucourde,,Montélimar-1,420,M
1,1,0,,84,26,114,2,03,1,,0,,DIEULEFIT,,Dieulefit,,Dieulefit,420,M
1,0,0,,84,26,121,2,09,1,,1,,ESPELUCHE,,Espeluche,,Montélimar-2,420,M
1,0,0,,84,26,131,2,03,1,,1,,EYZAHUT,,Eyzahut,,Dieulefit,420,M
1,0,0,,84,15,268,1,13,1,,2,(LE),ROUGET-PERS,(Le),Rouget-Pers,,Saint-Paul-des-Landes,341,M
1,0,0,,84,15,268,1,13,1,,2,(LE),ROUGET-PERS,(Le),Rouget-Pers,,Saint-Paul-des-Landes,341,M
1,0,0,,84,15,268,1,13,1,,2,(LE),ROUGET-PERS,(Le),Rouget-Pers,,Saint-Paul-des-Landes,331,S
1,0,0,,75,16,002,3,08,1,,4,(LES),ADJOTS,(Les),Adjots,,Charente-Nord,420,M
1,0,0,,75,16,005,3,08,1,,1,,AIGRE,,Aigre,,Charente-Nord,420,M
1,0,0,,75,16,017,2,18,1,,1,,ANVILLE,,Anville,,Val de Nouère,420,M
6,,,,75,16,021,,,1,16175,1,,AUBEVILLE,,Aubeville,,,331,S
1,0,0,,75,16,023,3,05,1,,1,,AUNAC,,Aunac,,Boixe-et-Manslois,420,M
1,0,0,,75,16,027,3,08,1,,0,,BARBEZIERES,,Barbezières,,Charente-Nord,420,M
1,0,0,,75,16,031,3,08,1,,0,,BARRO,,Barro,,Charente-Nord,420,M
1,0,0,,75,16,033,3,05,1,,0,,BAYERS,,Bayers,,Boixe-et-Manslois,420,M
1,0,0,,75,16,039,3,08,1,,0,,BERNAC,,Bernac,,Charente-Nord,420,M
1,0,0,,75,16,042,3,08,1,,0,,BESSE,,Bessé,,Charente-Nord,420,M
6,,,,75,16,043,,,1,16148,0,,BIGNAC,,Bignac,,,331,S
6,,,,75,16,043,,,1,16148,0,,BIGNAC,,Bignac,,,420,M
1,0,0,,75,16,044,3,08,1,,0,,BIOUSSAC,,Bioussac,,Charente-Nord,420,M
1,0,0,,75,16,051,2,18,1,,0,,BONNEVILLE,,Bonneville,,Val de Nouère,420,M
1,0,0,,75,16,052,1,17,1,,0,,BORS (CANTON DE TUDE-ET-LAVALETTE),,Bors (Canton de Tude-et-Lavalette),,Tude-et-Lavalette,100,M
1,0,0,,75,16,053,2,09,1,,0,,BORS (CANTON DE CHARENTE-SUD),,Bors (Canton de Charente-Sud),,Charente-Sud,100,M
1,0,0,,75,16,059,3,08,1,,0,,BRETTES,,Brettes,,Charente-Nord,420,M
1,0,0,,75,16,068,3,05,1,,0,,CELLEFROUIN,,Cellefrouin,,Boixe-et-Manslois,420,M
1,0,0,,75,16,069,3,05,1,,0,,CELLETTES,,Cellettes,,Boixe-et-Manslois,420,M
1,0,0,,75,16,082,1,17,0,,0,,BOISNE-LA TUDE,,Boisné-La Tude,,Tude-et-Lavalette,341,M
1,0,0,,75,16,082,1,17,0,,0,,BOISNE-LA TUDE,,Boisné-La Tude,,Tude-et-Lavalette,341,M
1,0,0,,75,16,082,1,17,0,,0,,BOISNE-LA TUDE,,Boisné-La Tude,,Tude-et-Lavalette,341,M
1,0,0,,75,16,082,1,17,0,,0,,BOISNE-LA TUDE,,Boisné-La Tude,,Tude-et-Lavalette,331,S
1,0,0,,75,16,083,3,08,1,,0,,CHARME,,Charmé,,Charente-Nord,420,M
1,0,0,,94,2A,215,4,07,1,,0,,PIANOTTOLI-CALDARELLO,,Pianottoli-Caldarello,,Grand Sud,100,M
1,0,0,,94,2B,029,5,05,1,,0,,BARBAGGIO,,Barbaggio,,Biguglia-Nebbio,420,M
1,0,0,,94,2B,036,3,14,1,,0,,BIGORNO,,Bigorno,,Golo-Morosaglia,420,M
1,0,0,,94,2B,054,3,14,1,,0,,CAMPILE,,Campile,,Golo-Morosaglia,420,M
1,0,0,,94,2B,055,3,14,1,,0,,CAMPITELLO,,Campitello,,Golo-Morosaglia,420,M
1,0,0,,94,2B,059,3,14,1,,0,,CANAVAGGIA,,Canavaggia,,Golo-Morosaglia,420,M
1,0,0,,94,2B,069,3,09,1,,0,,CASABIANCA,,Casabianca,,Casinca-Fumalto,420,M
1,0,0,,94,2B,072,3,09,1,,0,,CASALTA,,Casalta,,Casinca-Fumalto,420,M
1,0,0,,94,2B,077,3,09,1,,0,,CASTELLARE-DI-CASINCA,,Castellare-di-Casinca,,Casinca-Fumalto,420,M
1,0,0,,75,23,149,2,10,0,,0,,PARSAC-RIMONDEIX,,Parsac-Rimondeix,,Gouzon,341,M
1,0,0,,75,23,149,2,10,0,,0,,PARSAC-RIMONDEIX,,Parsac-Rimondeix,,Gouzon,341,M
1,0,0,,75,23,149,2,10,0,,0,,PARSAC-RIMONDEIX,,Parsac-Rimondeix,,Gouzon,331,S
6,,,,75,23,161,,,1,23149,0,,RIMONDEIX,,Rimondeix,,,331,S
1,0,0,,84,26,157,2,03,1,,3,(LA),LAUPIE,(La),Laupie,,Dieulefit,420,M
3,,,,84,26,158,,,1,26091,0,,LAUX-MONTAUX,,Laux-Montaux,,,310,S
1,0,0,,84,26,169,2,06,1,,0,,MALATAVERNE,,Malataverne,,Grignan,420,M
1,0,0,,84,26,171,2,03,1,,0,,MANAS,,Manas,,Dieulefit,420,M
